,word 1,word 2,frequency,2008-07-31 00:00:00 - 2012-10-09 16:00:00,2012-10-09 16:00:00 - 2016-12-19 08:00:00,2016-12-19 08:00:00 - 2021-02-28 00:00:00
3082,sa,license,1,1,0,0
3083,google,play,1,1,0,0
3084,play,services,1,1,0,0
3085,new,oauth,1,1,0,0
3086,easy,oauth,1,1,0,0
3087,engine,application,1,1,0,0
3088,will,oauth,1,1,0,0
3089,specific,scope,1,1,0,0
3090,engine,service,1,1,0,0
3091,razor,syntax,1,1,0,0
3092,syntax,prevent,1,1,0,0
3093,action,link,1,1,0,0
3094,mvc,razor,1,1,0,0
3095,razor,view,1,1,0,0
3096,view,engine,1,1,0,0
3097,inner,link,1,1,0,0
3098,link,text,1,1,0,0
3099,first,parameter,1,1,0,0
3100,inner,text,1,1,0,0
3101,various,c,1,1,0,0
3102,c++,processes,1,1,0,0
3103,specific,cores,1,1,0,0
3104,example,c,1,1,0,0
3105,c++,usage,1,1,0,0
3106,core,machine,1,1,0,0
3107,illustrative,example,1,1,0,0
3108,core,i,1,1,0,0
3109,equivalent,bitmask,1,1,0,0
3110,same,usage,1,1,0,0
3111,rcp,plugin,1,1,0,0
3112,right,update,1,1,0,0
3113,update,sites,1,1,0,0
3114,audio,communication,1,1,0,0
3115,system,sound,1,1,0,0
3116,sound,services,1,1,0,0
3117,audio,frameworks,1,1,0,0
3118,different,checkout,1,1,0,0
3119,checkout,options,1,1,0,0
3120,different,product,1,1,0,0
3121,product,types,1,1,0,0
3122,different,set,1,1,0,0
3123,few,beginning,1,1,0,0
3124,beginning,tutorials,1,1,0,0
3125,intro,class,1,1,0,0
3126,local,college,1,1,0,0
3127,#,driver,1,1,0,0
3128,typed,version,1,1,0,0
3129,previous,call,1,1,0,0
3130,new,call,1,1,0,0
3131,serialization,information,1,1,0,0
3132,determine,size,1,1,0,0
3133,newbie,questions,1,1,0,0
3134,many,bytes,1,1,0,0
3135,jsfiddle,starts,1,1,0,0
3136,simple,approach,1,1,0,0
3137,approach,today,1,1,0,0
3138,ios,apps,1,1,0,0
3139,simple,css,1,1,0,0
3140,button,width,1,1,0,0
3141,bottom,%,1,1,0,0
3142,shorter,method,1,1,0,0
3143,example,html,1,1,0,0
3144,other,solutions,1,1,0,0
3145,collection,list,1,1,0,0
3146,item,provider,1,1,0,0
3147,tooltip,flickering,1,1,0,0
3148,old,items,1,1,0,0
3149,such,situation,1,1,0,0
3150,data,updates,1,1,0,0
3151,instance,collection,1,1,0,0
3152,local,variable,1,1,0,0
3153,like,program,1,1,0,0
3154,console,screen,1,1,0,0
3155,console,window,1,1,0,0
3156,drupal,module,1,1,0,0
3157,last,field,1,1,0,0
3158,further,misunderstanding,1,1,0,0
3159,article,java,1,1,0,0
3160,real,javascript,1,1,0,0
3161,association,rules,1,1,0,0
3162,different,size,1,1,0,0
3163,size,tuples,1,1,0,0
3164,binary,vector,1,1,0,0
3165,exact,representation,1,1,0,0
3166,simple,counting,1,1,0,0
3167,counting,methods,1,1,0,0
3168,standard,algorithm,1,1,0,0
3169,large,buffer,1,1,0,0
3170,add,button,1,1,0,0
3171,above,form,1,1,0,0
3172,page,refresh,1,1,0,0
3173,doulbe,tap,1,1,0,0
3174,tap,event,1,1,0,0
3175,single,java,1,1,0,0
3176,other,class,1,1,0,0
3177,secondary,class,1,1,0,0
3178,class,private,1,1,0,0
3179,robert,c.,1,1,0,0
3180,c.,martin,1,1,0,0
3181,solid,principles,1,1,0,0
3182,command,pattern,1,1,0,0
3183,clean,code,1,1,0,0
3184,agile,principles,1,1,0,0
3185,command,objects,1,1,0,0
3186,command,interface,1,1,0,0
3187,specific,purpose,1,1,0,0
3188,acceptable,implementation,1,1,0,0
3189,aviable,processing,1,1,0,0
3190,error,java.net,1,1,0,0
3191,image,universal,1,1,0,0
3192,universal,loader,1,1,0,0
3193,jqgrid,date,1,1,0,0
3194,date,formatter,1,1,0,0
3195,single,handler,1,1,0,0
3196,conditional,check,1,1,0,0
3197,custom,layout,1,1,0,0
3198,layout,manager,1,1,0,0
3199,level,widgets,1,1,0,0
3200,cases,window,1,1,0,0
3201,unexpected,moves,1,1,0,0
3202,resize,event,1,1,0,0
3203,other,mechanism,1,1,0,0
3204,mechanism,availabe,1,1,0,0
3205,lock,aspect,1,1,0,0
3206,skype,connect,1,1,0,0
3207,connect,sip,1,1,0,0
3208,small,freeswitch,1,1,0,0
3209,freeswitch,setup,1,1,0,0
3210,outgoing,calls,1,1,0,0
3211,calls,time,1,1,0,0
3212,long,ring,1,1,0,0
3213,outgoing,call,1,1,0,0
3214,incoming,call,1,1,0,0
3215,frequent,messages,1,1,0,0
3216,freeswitch,log,1,1,0,0
3217,big,pile,1,1,0,0
3218,external,sip,1,1,0,0
3219,novice,programmer,1,1,0,0
3220,gui,program,1,1,0,0
3221,method,write(tagname,1,1,0,0
3222,changed,tag,1,1,0,0
3223,intouch,program,1,1,0,0
3224,dll,definition,1,1,0,0
3225,method,names,1,1,0,0
3226,side,columns,1,1,0,0
3227,bottom,right,1,1,0,0
3228,right,edge,1,1,0,0
3229,current,phone,1,1,0,0
3230,backup,alternative,1,1,0,0
3231,contacts,information,1,1,0,0
3232,minimal,javascript,1,1,0,0
3233,javascript,fragment,1,1,0,0
3234,most,browsers,1,1,0,0
3235,javascript,console,1,1,0,0
3236,code,fragment,1,1,0,0
3237,namespace,prefix,1,1,0,0
3238,href,attributes,1,1,0,0
3239,apparent,preference,1,1,0,0
3240,additional,testing,1,1,0,0
3241,fragment,work,1,1,0,0
3242,namespace,url,1,1,0,0
3243,following,fragment,1,1,0,0
3244,data,log,1,1,0,0
3245,longer,setup,1,1,0,0
3246,setup,time,1,1,0,0
3247,better,end,1,1,0,0
3248,minimize,cpu,1,1,0,0
3249,disk,usage,1,1,0,0
3250,couple,entries,1,1,0,0
3251,logical,operators,1,1,0,0
3252,true,statement,1,1,0,0
3253,small,uinavigationcontroller,1,1,0,0
3254,main,view,1,1,0,0
3255,navcontroller,sizes,1,1,0,0
3256,right,position,1,1,0,0
3257,right,frame,1,1,0,0
3258,frame,size,1,1,0,0
3259,hot,area,1,1,0,0
3260,interaction,events,1,1,0,0
3261,bad,idea,1,1,0,0
3262,transaction,id,1,1,0,0
3263,accounting,period,1,1,0,0
3264,posting,value,1,1,0,0
3265,many,transactions,1,1,0,0
3266,sql,compact,1,1,0,0
3267,earliest,pv,1,1,0,0
3268,booting,process,1,1,0,0
3269,linux,os,1,1,0,0
3270,first,instruction,1,1,0,0
3271,several,point,1,1,0,0
3272,points,info,1,1,0,0
3273,vba,skills,1,1,0,0
3274,modular,application,1,1,0,0
3275,prism,v4,1,1,0,0
3276,modular,design,1,1,0,0
3277,entire,feature,1,1,0,0
3278,own,liability,1,1,0,0
3279,.dll,file,1,1,0,0
3280,similar,concerns,1,1,0,0
3281,plugin,modules,1,1,0,0
3282,additional,product,1,1,0,0
3283,module,catalog,1,1,0,0
3284,configuration,xml,1,1,0,0
3285,simplest,methods,1,1,0,0
3286,assembly,files,1,1,0,0
3287,configuration,mistakes,1,1,0,0
3288,general,purpose,1,1,0,0
3289,application,shell,1,1,0,0
3290,build,environment,1,1,0,0
3291,shell,executable,1,1,0,0
3292,specific,build,1,1,0,0
3293,different,installer,1,1,0,0
3294,installer,projects,1,1,0,0
3295,basic,application,1,1,0,0
3296,internet,access,1,1,0,0
3297,licensing,method,1,1,0,0
3298,key,system,1,1,0,0
3299,specific,idea,1,1,0,0
3300,real,application,1,1,0,0
3301,cr,file,1,1,0,0
3302,database,sqlserver,1,1,0,0
3303,sqlserver,code,1,1,0,0
3304,relevant,fields,1,1,0,0
3305,parameters,screen,1,1,0,0
3306,screen,w.,1,1,0,0
3307,necessary,parameter,1,1,0,0
3308,parameter,fields,1,1,0,0
3309,crucial,data,1,1,0,0
3310,more,fields,1,1,0,0
3311,preview,parameters,1,1,0,0
3312,parameters,dialogue,1,1,0,0
3313,dialogue,box,1,1,0,0
3314,right,data,1,1,0,0
3315,cookies,value,1,1,0,0
3316,firebug,request,1,1,0,0
3317,winforms,usercontrol,1,1,0,0
3318,different,applications,1,1,0,0
3319,word,add,1,1,0,0
3320,unique,concerns,1,1,0,0
3321,ui,concerns,1,1,0,0
3322,active,documents,1,1,0,0
3323,winforms,app,1,1,0,0
3324,ui,logic,1,1,0,0
3325,different,versions,1,1,0,0
3326,alot,similarities,1,1,0,0
3327,several,controls,1,1,0,0
3328,other,control,1,1,0,0
3329,outside,panel1,1,1,0,0
3330,webkit,ui,1,1,0,0
3331,side,comparisons,1,1,0,0
3332,touch,gestures,1,1,0,0
3333,settings,>,1,1,0,0
3334,general,page,1,1,0,0
3335,placebo,effect,1,1,0,0
3336,drag,events,1,1,0,0
3337,next,idea,1,1,0,0
3338,desktop,browsers,1,1,0,0
3339,clever,ideas,1,1,0,0
3340,follwing,output,1,1,0,0
3341,java,frontend,1,1,0,0
3342,mysql,backend,1,1,0,0
3343,backend,scenario,1,1,0,0
3344,share,mode,1,1,0,0
3345,only,copy,1,1,0,0
3346,first,user,1,1,0,0
3347,first,property,1,1,0,0
3348,specific,application,1,1,0,0
3349,line,directly,1,1,0,0
3350,directly,below,1,1,0,0
3351,external,css,1,1,0,0
3352,css,script,1,1,0,0
3353,css,plugin,1,1,0,0
3354,venndiagram,r,1,1,0,0
3355,internal,labels,1,1,0,0
3356,venn,diagram,1,1,0,0
3357,second,group,1,1,0,0
3358,fourth,group,1,1,0,0
3359,below,picture,1,1,0,0
3360,hw,assignment,1,1,0,0
3361,vector,template,1,1,0,0
3362,insert,function,1,1,0,0
3363,private,variables,1,1,0,0
3364,push_back,function,1,1,0,0
3365,anchor,tag,1,1,0,0
3366,jqgrid,mvc,1,1,0,0
3367,party,control,1,1,0,0
3368,party,one,1,1,0,0
3369,real,queries,1,1,0,0
3370,several,subqueries,1,1,0,0
3371,first,section,1,1,0,0
3372,whole,screen,1,1,0,0
3373,second,section,1,1,0,0
3374,quick,search,1,1,0,0
3375,ios,uitableview,1,1,0,0
3376,several,sections,1,1,0,0
3377,simple,line,1,1,0,0
3378,c++,code,1,1,0,0
3379,unprintable,characters,1,1,0,0
3380,backbone,collection,1,1,0,0
3381,model,var,1,1,0,0
3382,code,this.member,1,1,0,0
3383,null,model,1,1,0,0
3384,cruel,mistress,1,1,0,0
3385,subdirectory,logs,1,1,0,0
3386,sub,directory,1,1,0,0
3387,file,log.lammps,1,1,0,0
3388,name,changes,1,1,0,0
3389,latest,status,1,1,0,0
3390,post,id,1,1,0,0
3391,method,update_attributes,1,1,0,0
3392,active,record,1,1,0,0
3393,hash,notification_options,1,1,0,0
3394,horizontal,images,1,1,0,0
3395,vertical,image,1,1,0,0
3396,sample,images,1,1,0,0
3397,black,parent,1,1,0,0
3398,child,style,1,1,0,0
3399,child,theme,1,1,0,0
3400,manifest,element,1,1,0,0
3401,box,style,1,1,0,0
3402,minor,parts,1,1,0,0
3403,new,layout,1,1,0,0
3404,other,controls,1,1,0,0
3405,particular,issues,1,1,0,0
3406,couple,hours,1,1,0,0
3407,overriding,methods,1,1,0,0
3408,sub,classes,1,1,0,0
3409,super,class,1,1,0,0
3410,hidden,fields,1,1,0,0
3411,open,office,1,1,0,0
3412,office,writer,1,1,0,0
3413,writer,document,1,1,0,0
3414,uno,api,1,1,0,0
3415,headed,paper,1,1,0,0
3416,javascript,showcontent,1,1,0,0
3417,session,attribute,1,1,0,0
3418,various,integer,1,1,0,0
3419,integer,inputs,1,1,0,0
3420,certain,number,1,1,0,0
3421,number,prefixes,1,1,0,0
3422,prefix,ranges,1,1,0,0
3423,such,cases,1,1,0,0
3424,first,prefix,1,1,0,0
3425,several,programs,1,1,0,0
3426,visual,studios,1,1,0,0
3427,sufficient,permission,1,1,0,0
3428,user,doesn,1,1,0,0
3429,system,temp,1,1,0,0
3430,directory,location,1,1,0,0
3431,complete,control,1,1,0,0
3432,customers,facility,1,1,0,0
3433,network,settings,1,1,0,0
3434,temporary,security,1,1,0,0
3435,security,certificate,1,1,0,0
3436,certificate,manager,1,1,0,0
3437,clickonce,deployment,1,1,0,0
3438,countless,hours,1,1,0,0
3439,brick,wall,1,1,0,0
3440,whole,data,1,1,0,0
3441,complex,mvc,1,1,0,0
3442,mvc,project,1,1,0,0
3443,inspector,window,1,1,0,0
3444,output,window,1,1,0,0
3445,normal,report,1,1,0,0
3446,different,computers,1,1,0,0
3447,same,solution,1,1,0,0
3448,new,behavior,1,1,0,0
3449,several,weeks,1,1,0,0
3450,rtm,versions,1,1,0,0
3451,64bit,windows,1,1,0,0
3452,strange,page,1,1,0,0
3453,inspector,warning,1,1,0,0
3454,standard,tag,1,1,0,0
3455,closing,tag,1,1,0,0
3456,site,developers,1,1,0,0
3457,corect,xpath,1,1,0,0
3458,broken,xpath,1,1,0,0
3459,xpath,example,1,1,0,0
3460,valid,xpath,1,1,0,0
3461,valid,example,1,1,0,0
3462,prior,loading,1,1,0,0
3463,other,approach,1,1,0,0
3464,invalid,tags,1,1,0,0
3465,compatibility,level,1,1,0,0
3466,proper,value,1,1,0,0
3467,database,compatibility,1,1,0,0
3468,different,windows,1,1,0,0
3469,windows,users,1,1,0,0
3470,jni,error,1,1,0,0
3471,app,bug,1,1,0,0
3472,local,reference,1,1,0,0
3473,reference,table,1,1,0,0
3474,table,overflow,1,1,0,0
3475,android,webview,1,1,0,0
3476,viewpager,webview,1,1,0,0
3477,memory,analyzer,1,1,0,0
3478,analyzer,tool,1,1,0,0
3479,tool,plugin,1,1,0,0
3480,plugin,instructions,1,1,0,0
3481,screen,captures,1,1,0,0
3482,mat,excerpt,1,1,0,0
3483,log,excerpt,1,1,0,0
3484,mat,entries,1,1,0,0
3485,audio,files,1,1,0,0
3486,new,url,1,1,0,0
3487,available,space,1,1,0,0
3488,webview,data,1,1,0,0
3489,layout,xml,1,1,0,0
3490,activity,context,1,1,0,0
3491,current,webview,1,1,0,0
3492,old,references,1,1,0,0
3493,ideal,thing,1,1,0,0
3494,old,entries,1,1,0,0
3495,jni,table,1,1,0,0
3496,directory,references,1,1,0,0
3497,later,release,1,1,0,0
3498,new,webviews,1,1,0,0
3499,own,asset,1,1,0,0
3500,asset,references,1,1,0,0
3501,page,change,1,1,0,0
3502,separate,threads,1,1,0,0
3503,webview,methods,1,1,0,0
3504,future,versions,1,1,0,0
3505,thread,can&#39;t,1,1,0,0
3506,error,save.setonclicklistener(onsave,1,1,0,0
3507,type,view,1,1,0,0
3508,pivot,table,1,1,0,0
3509,actual,order,1,1,0,0
3510,alphabet,order,1,1,0,0
3511,vincent,malgrat,1,1,0,0
3512,connection,details,1,1,0,0
3513,sql,scripts,1,1,0,0
3514,other,databases,1,1,0,0
3515,decrypt,part,1,1,0,0
3516,next,line,1,1,0,0
3517,lines,size,1,1,0,0
3518,such,batch,1,1,0,0
3519,relevant,myisam,1,1,0,0
3520,myisam,table,1,1,0,0
3521,shell,comands,1,1,0,0
3522,data,command,1,1,0,0
3523,java,snipet,1,1,0,0
3524,snipet,code,1,1,0,0
3525,single,batch,1,1,0,0
3526,seek,command,1,1,0,0
3527,ignore,lines,1,1,0,0
3528,backbone,view,1,1,0,0
3529,render,operation,1,1,0,0
3530,underlying,model,1,1,0,0
3531,ui,callback,1,1,0,0
3532,show,operation,1,1,0,0
3533,ui,updating,1,1,0,0
3534,model,selection,1,1,0,0
3535,same,property,1,1,0,0
3536,property,name,1,1,0,0
3537,item,type,1,1,0,0
3538,generic,method,1,1,0,0
3539,slide,left,1,1,0,0
3540,pagination,buttons,1,1,0,0
3541,editor,software,1,1,0,0
3542,side,images,1,1,0,0
3543,brace,expansion,1,1,0,0
3544,x1.jpg,x2.jpg,1,1,0,0
3545,x2.jpg,x3.jpg,1,1,0,0
3546,own,themes,1,1,0,0
3547,css,content,1,1,0,0
3548,best,decision,1,1,0,0
3549,multiple,languages,1,1,0,0
3550,rails,translations,1,1,0,0
3551,i18n.js,file,1,1,0,0
3552,gem,simple,1,1,0,0
3553,production,issue,1,1,0,0
3554,better,suggestions,1,1,0,0
3555,language,problem,1,1,0,0
3556,locales,yaml,1,1,0,0
3557,wcf,services,1,1,0,0
3558,host,wcf,1,1,0,0
3559,wcf,project,1,1,0,0
3560,error,description,1,1,0,0
3561,new,copy,1,1,0,0
3562,atl,com,1,1,0,0
3563,com,environment,1,1,0,0
3564,small,test,1,1,0,0
3565,maths,grade,1,1,0,0
3566,english,grade,1,1,0,0
3567,computing,grade,1,1,0,0
3568,average,grade,1,1,0,0
3569,opengl,methods,1,1,0,0
3570,numerous,classes,1,1,0,0
3571,clojure,module,1,1,0,0
3572,core,functions,1,1,0,0
3573,single,namespace,1,1,0,0
3574,opengl,functions,1,1,0,0
3575,broadest,sense,1,1,0,0
3576,same,note,1,1,0,0
3577,desperate,need,1,1,0,0
3578,bit,jvm,1,1,0,0
3579,necessary,use,1,1,0,0
3580,good,sum,1,1,0,0
3581,jaxb.jar,file,1,1,0,0
3582,standalone,application,1,1,0,0
3583,arbitrary,class,1,1,0,0
3584,simple,jsp,1,1,0,0
3585,same,class,1,1,0,0
3586,jaxb,jar,1,1,0,0
3587,newer,version,1,1,0,0
3588,own,lib,1,1,0,0
3589,lib,folder,1,1,0,0
3590,replacement,app,1,1,0,0
3591,configure,scripts,1,1,0,0
3592,easy,method,1,1,0,0
3593,board,app,1,1,0,0
3594,ie8,mode,1,1,0,0
3595,client,prints,1,1,0,0
3596,prints,labels,1,1,0,0
3597,single,byte,1,1,0,0
3598,byte,database,1,1,0,0
3599,old,application,1,1,0,0
3600,replacement,application,1,1,0,0
3601,charmap,application,1,1,0,0
3602,particular,unicode,1,1,0,0
3603,lab3,font,1,1,0,0
3604,fact,u+2014,1,1,0,0
3605,em,dash,1,1,0,0
3606,swing,text,1,1,0,0
3607,private,use,1,1,0,0
3608,use,area,1,1,0,0
3609,other,characters,1,1,0,0
3610,particular,font,1,1,0,0
3611,strange,offsets,1,1,0,0
3612,ttf,font,1,1,0,0
3613,small,frame,1,1,0,0
3614,default,controls,1,1,0,0
3615,mediaplayer,control,1,1,0,0
3616,fullscreen,viewcontroller,1,1,0,0
3617,view,rotation,1,1,0,0
3618,does't,work,1,1,0,0
3619,many,time,1,1,0,0
3620,more,issue,1,1,0,0
3621,current,url,1,1,0,0
3622,complete,path,1,1,0,0
3623,file,path,1,1,0,0
3624,arc,flag,1,1,0,0
3625,mkstorekit,files,1,1,0,0
3626,delete,data,1,1,0,0
3627,implememt,messagebox,1,1,0,0
3628,scanner,issue,1,1,0,0
3629,client.recivecommando,method,1,1,0,0
3630,particular,column,1,1,0,0
3631,linked,server,1,1,0,0
3632,scenario,outlines,1,1,0,0
3633,separate,step,1,1,0,0
3634,non,existent,1,1,0,0
3635,existent,domain,1,1,0,0
3636,parse,time,1,1,0,0
3637,matlab,r2011b,1,1,0,0
3638,figure,property,1,1,0,0
3639,several,subplots,1,1,0,0
3640,unnecessary,processing,1,1,0,0
3641,processing,power,1,1,0,0
3642,bioinfo,toolbox,1,1,0,0
3643,large,title,1,1,0,0
3644,property,values,1,1,0,0
3645,dom,elements,1,1,0,0
3646,possible,memory,1,1,0,0
3647,standard,suite,1,1,0,0
3648,error,number,1,1,0,0
3649,subsequent,code,1,1,0,0
3650,workaround,strategy,1,1,0,0
3651,specific,as,1,1,0,0
3652,as,code,1,1,0,0
3653,analogous,code,1,1,0,0
3654,c++,source,1,1,0,0
3655,assembly,output,1,1,0,0
3656,unmangled,symbols,1,1,0,0
3657,build,event,1,1,0,0
3658,validation,error,1,1,0,0
3659,debug,messages,1,1,0,0
3660,chat,bean,1,1,0,0
3661,cgrectmake,line,1,1,0,0
3662,common,operation,1,1,0,0
3663,same,conclusion,1,1,0,0
3664,dollar,signs,1,1,0,0
3665,posting,multipart,1,1,0,0
3666,controller,level,1,1,0,0
3667,cancan,gem,1,1,0,0
3668,mvc,.net,1,1,0,0
3669,.net,attributes,1,1,0,0
3670,load_and_authorize_resource,behaviour,1,1,0,0
3671,model,names,1,1,0,0
3672,error,behaviour,1,1,0,0
3673,resource,picture,1,1,0,0
3674,certain,picture,1,1,0,0
3675,edit,action,1,1,0,0
3676,small,video,1,1,0,0
3677,video,introduction,1,1,0,0
3678,global,exception,1,1,0,0
3679,relational,databases,1,1,0,0
3680,house,softwares,1,1,0,0
3681,limited,number,1,1,0,0
3682,cloud,computing,1,1,0,0
3683,more,sql,1,1,0,0
3684,public,users,1,1,0,0
3685,user,registrations,1,1,0,0
3686,more,applications,1,1,0,0
3687,applications,scale,1,1,0,0
3688,development,framework,1,1,0,0
3689,deployment,model,1,1,0,0
3690,horizontal,scale,1,1,0,0
3691,scale,approach,1,1,0,0
3692,initial,thoughts,1,1,0,0
3693,data,sharding,1,1,0,0
3694,source,product,1,1,0,0
3695,private,cloud,1,1,0,0
3696,small,set,1,1,0,0
3697,server,box,1,1,0,0
3698,successful,ajax,1,1,0,0
3699,many,threads,1,1,0,0
3700,login,environnement,1,1,0,0
3701,environnement,details,1,1,0,0
3702,seconds,user,1,1,0,0
3703,valid,value,1,1,0,0
3704,following,approach,1,1,0,0
3705,scanner,object,1,1,0,0
3706,interrupts,thread2,1,1,0,0
3707,objectify,annotation,1,1,0,0
3708,key,field,1,1,0,0
3709,number,long,1,1,0,0
3710,create,tab,1,1,0,0
3711,viewer,create,1,1,0,0
3712,create,feature,1,1,0,0
3713,create,form,1,1,0,0
3714,httppost,action,1,1,0,0
3715,sqlite,jdbc,1,1,0,0
3716,asp.net,mvc4,1,1,0,0
3717,mvc4,site,1,1,0,0
3718,role,administrator,1,1,0,0
3719,partner,role,1,1,0,0
3720,adminstrator,role,1,1,0,0
3721,global,filter,1,1,0,0
3722,authorize,attributes,1,1,0,0
3723,white,list,1,1,0,0
3724,list,approach,1,1,0,0
3725,white,listing,1,1,0,0
3726,inner,return,1,1,0,0
3727,script,manager,1,1,0,0
3728,post,_,1,1,0,0
3729,original,template,1,1,0,0
3730,template,pieces,1,1,0,0
3731,most,dry,1,1,0,0
3732,dry,method,1,1,0,0
3733,intranet,type,1,1,0,0
3734,type,application,1,1,0,0
3735,sensitive,information,1,1,0,0
3736,anonymous,users,1,1,0,0
3737,external,request,1,1,0,0
3738,authorization,challenge,1,1,0,0
3739,external,requests,1,1,0,0
3740,single,firewall,1,1,0,0
3741,internal,request,1,1,0,0
3742,right,arrow,1,1,0,0
3743,unfinished,script,1,1,0,0
3744,giving,error,1,1,0,0
3745,htng,payment,1,1,0,0
3746,payment,systems,1,1,0,0
3747,systems,schemas,1,1,0,0
3748,/schemas,directory,1,1,0,0
3749,more,project,1,1,0,0
3750,breaks,jaxb,1,1,0,0
3751,jaxb,generation,1,1,0,0
3752,collision,errors,1,1,0,0
3753,simple,string,1,1,0,0
3754,string,substitution,1,1,0,0
3755,.xjb,bindings,1,1,0,0
3756,bindings,file,1,1,0,0
3757,global,mutex,1,1,0,0
3758,unlocks,mutex,1,1,0,0
3759,initialisation,process,1,1,0,0
3760,global,lua,1,1,0,0
3761,lua,structs,1,1,0,0
3762,lua,functions,1,1,0,0
3763,iphone,word,1,1,0,0
3764,word,game,1,1,0,0
3765,word,database,1,1,0,0
3766,define,button,1,1,0,0
3767,sorted,lists,1,1,0,0
3768,admins,controlls,1,1,0,0
3769,certain,rules,1,1,0,0
3770,diff,array,1,1,0,0
3771,initial,values,1,1,0,0
3772,typed,object,1,1,0,0
3773,default,property,1,1,0,0
3774,attribute,approach,1,1,0,0
3775,wpf,application,1,1,0,0
3776,live,environment,1,1,0,0
3777,transient,connection,1,1,0,0
3778,retry,policy,1,1,0,0
3779,above,statements,1,1,0,0
3780,appropriate,exception,1,1,0,0
3781,continuation,task,1,1,0,0
3782,recovery,code,1,1,0,0
3783,internet,disconnection,1,1,0,0
3784,background,thread,1,1,0,0
3785,~30,mins,1,1,0,0
3786,download,starts,1,1,0,0
3787,similar,behaviour,1,1,0,0
3788,download,task,1,1,0,0
3789,connectivity,loss,1,1,0,0
3790,download,process,1,1,0,0
3791,auto,resumption,1,1,0,0
3792,rough,indication,1,1,0,0
3793,flow,indication,1,1,0,0
3794,new,time,1,1,0,0
3795,old,nursery,1,1,0,0
3796,nursery,rhyme,1,1,0,0
3797,db2,database,1,1,0,0
3798,mac,os,1,1,0,0
3799,os,x,1,1,0,0
3800,similar,conditions,1,1,0,0
3801,odbc,administrator,1,1,0,0
3802,connectionstring,problem,1,1,0,0
3803,c,table,1,1,0,0
3804,jpa,mapping,1,1,0,0
3805,object,b,1,1,0,0
3806,inside,object,1,1,0,0
3807,object,a,1,1,0,0
3808,certain,day,1,1,0,0
3809,previous,order,1,1,0,0
3810,click,listener,1,1,0,0
3811,current,buttons,1,1,0,0
3812,buttons,text,1,1,0,0
3813,rare,cases,1,1,0,0
3814,3rd,element,1,1,0,0
3815,second,element,1,1,0,0
3816,appropriate,data,1,1,0,0
3817,major,concept,1,1,0,0
3818,further,information,1,1,0,0
3819,button,text,1,1,0,0
3820,successfull,vote,1,1,0,0
3821,asp.net,form,1,1,0,0
3822,water,mark,1,1,0,0
3823,mark,code,1,1,0,0
3824,water,marks,1,1,0,0
3825,unique,constraint,1,1,0,0
3826,specific,needs,1,1,0,0
3827,reference,documentation,1,1,0,0
3828,sub,groupings,1,1,0,0
3829,installer,file,1,1,0,0
3830,custom,folder,1,1,0,0
3831,msdn,link,1,1,0,0
3832,vector,contents,1,1,0,0
3833,old,buffer,1,1,0,0
3834,e,bus,1,1,0,0
3835,nvidias,opencl,1,1,0,0
3836,opencl,implementation,1,1,0,0
3837,near,future,1,1,0,0
3838,primary,targets,1,1,0,0
3839,general,answer,1,1,0,0
3840,later,times,1,1,0,0
3841,commenter,username,1,1,0,0
3842,folder,owner,1,1,0,0
3843,owner,username,1,1,0,0
3844,color,red,1,1,0,0
3845,old,canvas,1,1,0,0
3846,formal,way,1,1,0,0
3847,different,components,1,1,0,0
3848,master,data,1,1,0,0
3849,field,mappings,1,1,0,0
3850,uml,approach,1,1,0,0
3851,same,funcitonality,1,1,0,0
3852,reference,http://www.php.net/manual/en/function.array-search.php#68424,1,1,0,0
3853,user32.dll,api,1,1,0,0
3854,forms,form,1,1,0,0
3855,child,window,1,1,0,0
3856,old,systemcolors,1,1,0,0
3857,activecaptiongradient,colours,1,1,0,0
3858,new,windows,1,1,0,0
3859,same,build,1,1,0,0
3860,rule,b.,1,1,0,0
3861,single,characters,1,1,0,0
3862,whole,words,1,1,0,0
3863,body,div,1,1,0,0
3864,blank,space,1,1,0,0
3865,old,fire,1,1,0,0
3866,new,syntax,1,1,0,0
3867,more,simplicity,1,1,0,0
3868,close,handle,1,1,0,0
3869,new,problem,1,1,0,0
3870,async,f&amp;f,1,1,0,0
3871,f&amp;f,methods,1,1,0,0
3872,invisible,gains,1,1,0,0
3873,background,method,1,1,0,0
3874,wrapper,async,1,1,0,0
3875,async,method,1,1,0,0
3876,real,questions,1,1,0,0
3877,synchronous,method,1,1,0,0
3878,method,a,1,1,0,0
3879,c++,win32,1,1,0,0
3880,audio,signals,1,1,0,0
3881,fourier,transformation,1,1,0,0
3882,related,topic,1,1,0,0
3883,computation,thread,1,1,0,0
3884,gui,thread,1,1,0,0
3885,data,pointer,1,1,0,0
3886,wix,setup,1,1,0,0
3887,maps,object,1,1,0,0
